date,open,high,low,close,volume
2019-11-05,289.99,291.19,286.31,288.03,4062370.0
2019-11-06,288.19,290.56,285.84,288.59,3438257.0
2019-11-07,290.7,298.19,288.27,289.57,5928471.0
2019-11-08,288.73,293.99,287.51,291.57,4509588.0
2019-11-11,289.16,296.36,288.5,294.18,3945885.0
2019-11-12,295.32,295.35,288.7,292.01,5774833.0
2019-11-13,291.03,293.41,281.14,283.11,9233066.0
2019-11-14,283.25,290.63,283.22,289.62,6539771.0
2019-11-15,290.59,295.82,287.57,295.03,6337779.0
2019-11-18,296.0,304.99,293.28,302.57,8621566.0
2019-11-19,304.01,305.67,298.52,302.6,5919710.0
2019-11-20,301.01,308.25,301.0,305.16,5115546.0
2019-11-21,306.0,312.69,304.26,311.69,7488373.0
2019-11-22,309.1,311.4,304.41,310.48,5970056.0
2019-11-25,308.83,315.73,305.25,315.55,7878943.0
2019-11-26,315.0,316.5,311.69,312.49,5328348.0
2019-11-27,313.93,316.82,312.75,315.93,4100975.0
2019-11-29,315.78,316.62,313.34,314.66,2411749.0
2019-12-02,314.39,314.39,303.75,309.99,6223135.0
2019-12-03,302.22,307.36,301.88,306.16,5272447.0
2019-12-04,308.43,308.43,303.27,304.32,3513551.0
2019-12-05,305.27,306.48,298.81,302.86,4618867.0
2019-12-06,304.7,307.85,302.6,307.35,4459684.0
2019-12-09,307.35,311.49,302.44,302.5,5766006.0
2019-12-10,296.12,298.94,292.02,293.12,10481239.0
2019-12-11,294.49,299.43,294.2,298.93,5607155.0
2019-12-12,295.67,299.17,295.06,298.44,4771404.0
2019-12-13,298.5,301.8,297.25,298.5,3883069.0
2019-12-16,300.85,305.71,298.63,304.21,4660166.0
2019-12-17,307.36,316.8,306.6,315.48,10437127.0
2019-12-18,316.26,325.36,315.6,320.8,11210737.0
2019-12-19,324.5,332.83,324.18,332.22,9833355.0
2019-12-20,335.0,338.0,330.6,336.9,9923260.0
2019-12-23,337.76,337.95,331.02,333.1,5767937.0
2019-12-24,334.01,335.7,331.6,333.2,2019322.0
2019-12-26,334.6,336.46,332.01,332.63,3595854.0
2019-12-27,332.96,333.82,326.01,329.09,5037156.0
2019-12-30,329.08,329.19,322.86,323.31,4315267.0
2019-12-31,322.0,324.92,321.09,323.57,3714837.0
2020-01-02,326.1,329.98,324.78,329.81,4348493.0
2020-01-03,326.78,329.86,325.53,325.9,3795466.0
2020-01-06,323.12,336.36,321.2,335.83,5668577.0
2020-01-07,336.47,336.7,330.3,330.75,4742458.0
2020-01-08,331.49,342.7,331.05,339.26,7109117.0
2020-01-09,342.0,343.42,334.61,335.66,4717430.0
2020-01-10,337.13,338.5,327.27,329.05,4720540.0
2020-01-13,331.8,340.85,331.51,338.92,6296174.0
2020-01-14,344.4,345.38,335.52,338.69,7201544.0
2020-01-15,338.68,343.17,336.6,339.07,5158035.0
2020-01-16,343.5,343.56,335.85,338.62,5015997.0
2020-01-17,341.0,341.57,337.38,339.67,6066547.0
2020-01-21,340.0,341.0,332.59,338.11,14350322.0
2020-01-22,332.55,336.3,323.6,326.0,21729959.0
2020-01-23,326.04,349.88,325.01,349.6,18200293.0
2020-01-24,348.46,359.85,345.88,353.16,17939681.0
2020-01-27,345.95,351.9,341.02,342.88,7709482.0
2020-01-28,345.88,352.4,342.78,348.52,6821581.0
2020-01-29,349.0,349.4,338.55,343.16,7649183.0
2020-01-30,341.1,348.2,339.25,347.74,5328136.0
2020-01-31,347.39,347.39,340.98,345.09,5230001.0
2020-02-03,347.24,359.63,346.28,358.0,6674885.0
2020-02-04,361.0,369.57,356.1,369.01,7161451.0
2020-02-05,375.13,375.25,362.3,369.67,6437026.0
2020-02-06,369.6,371.55,362.51,366.95,3920428.0
2020-02-07,365.04,371.8,363.57,366.77,4385227.0
2020-02-10,365.0,374.8,362.52,371.07,5294138.0
2020-02-11,373.75,378.11,369.72,373.69,4772870.0
2020-02-12,377.18,380.62,375.88,380.01,4624772.0
2020-02-13,376.96,385.37,376.51,381.4,4485383.0
2020-02-14,381.47,385.15,379.43,380.4,3736266.0
2020-02-18,379.3,389.54,379.19,387.78,5180400.0
2020-02-19,388.12,392.95,384.9,386.19,4896368.0
2020-02-20,386.56,389.7,376.68,386.0,4079425.0
2020-02-21,385.33,387.32,377.9,380.07,3935618.0
2020-02-24,364.76,372.82,361.0,368.7,6936418.0
2020-02-25,372.0,375.65,357.72,360.09,6481243.0
2020-02-26,366.31,382.0,365.0,379.24,8961126.0
2020-02-27,371.46,391.56,370.6,371.71,10967699.0
2020-02-28,364.21,376.77,356.8,369.03,11178572.0
2020-03-02,373.11,381.36,364.5,381.05,6997891.0
2020-03-03,381.03,393.52,367.4,368.77,8364623.0
2020-03-04,377.77,384.01,370.51,383.79,5487340.0
2020-03-05,381.0,391.4,368.64,372.78,8746985.0
2020-03-06,367.7,371.31,356.85,368.97,8147165.0
2020-03-09,343.86,357.47,341.72,346.49,7405458.0
2020-03-10,356.43,364.54,347.85,364.13,7604444.0
2020-03-11,358.92,362.98,344.79,349.92,6058782.0
2020-03-12,326.5,335.72,307.32,315.25,12071591.0
2020-03-13,330.51,336.42,307.39,336.3,9458197.0
2020-03-16,306.63,334.35,294.75,298.84,10559940.0
2020-03-17,306.19,322.9,290.25,319.75,10013913.0
2020-03-18,302.39,331.58,300.0,315.47,12593647.0
2020-03-19,324.33,348.51,316.82,332.03,10615957.0
2020-03-20,342.31,350.49,332.0,332.83,10853846.0
2020-03-23,347.89,366.11,340.88,360.27,13449378.0
2020-03-24,369.99,372.93,353.03,357.32,11638683.0
2020-03-25,361.02,362.0,339.17,342.39,8767171.0
2020-03-26,344.0,363.84,341.73,362.99,7235016.0
2020-03-27,359.09,368.56,353.0,357.12,7948775.0
2020-03-30,363.0,377.8,361.17,370.96,8621964.0
2020-03-31,367.93,383.01,366.44,375.5,9366464.0
2020-04-01,376.05,380.23,361.02,364.08,6672454.0
2020-04-02,364.08,370.99,360.06,370.08,4592477.0
2020-04-03,367.47,370.9,357.51,361.76,4860768.0
2020-04-06,365.22,380.29,361.71,379.96,8183921.0
2020-04-07,380.0,381.33,369.34,372.28,7046438.0
2020-04-08,374.01,378.39,368.31,371.12,6908879.0
2020-04-09,371.06,372.1,363.03,370.72,7711296.0
2020-04-13,371.31,400.51,367.7,396.72,11692922.0
2020-04-14,397.5,417.82,394.85,413.55,11580983.0
2020-04-15,413.0,434.98,412.25,426.75,13561222.0
2020-04-16,437.0,449.52,431.61,439.17,16128666.0
2020-04-17,431.0,432.0,414.7,422.96,12616258.0
2020-04-20,435.17,444.49,430.56,437.49,12655818.0
2020-04-21,444.77,447.0,425.6,433.83,23177550.0
2020-04-22,429.73,433.0,413.0,421.42,21123773.0
2020-04-23,419.26,438.41,419.26,426.7,13952330.0
2020-04-24,425.0,427.17,415.88,424.99,8670362.0
2020-04-27,425.0,429.0,420.84,421.38,6277480.0
2020-04-28,419.99,421.0,402.91,403.83,10101233.0
2020-04-29,399.53,415.86,393.6,411.89,9693137.0
2020-04-30,410.31,424.44,408.0,419.85,7953975.0
2020-05-01,415.1,427.97,411.73,415.27,8299858.0
2020-05-04,417.78,428.54,414.87,428.15,7799058.0
2020-05-05,427.56,431.0,421.56,424.68,6286293.0
2020-05-06,429.3,439.77,426.39,434.26,6660737.0
2020-05-07,436.89,438.88,430.66,436.53,5650281.0
2020-05-08,434.14,442.0,433.64,435.55,5054308.0
2020-05-11,436.33,444.89,435.56,440.52,5486037.0
2020-05-12,442.0,444.17,431.36,431.82,4598211.0
2020-05-13,435.69,447.0,427.27,438.27,7014563.0
2020-05-14,444.9,452.38,432.82,441.95,9007467.0
2020-05-15,440.7,455.0,437.51,454.19,7243998.0
2020-05-18,451.16,456.36,443.35,452.58,7780309.0
2020-05-19,453.4,458.97,450.47,451.04,4810487.0
2020-05-20,454.25,455.81,444.0,447.67,5607257.0
2020-05-21,448.56,448.96,430.25,436.25,9117325.0
2020-05-22,437.0,439.09,427.18,429.32,5422334.0
2020-05-26,427.77,428.5,413.14,414.77,7881115.0
2020-05-27,410.38,420.02,397.86,419.89,10446339.0
2020-05-28,417.24,422.37,411.5,413.44,5660160.0
2020-05-29,417.46,420.3,411.85,419.73,5270484.0
2020-06-01,418.83,426.72,415.98,425.92,3748573.0
2020-06-02,425.87,427.59,419.46,427.31,3494801.0
2020-06-03,426.95,427.1,418.05,421.97,4316044.0
2020-06-04,422.39,428.71,410.03,414.33,5410529.0
2020-06-05,407.29,420.24,404.25,419.6,5099561.0
2020-06-08,416.0,420.8,406.5,419.49,5851453.0
2020-06-09,421.65,434.73,420.31,434.05,6796999.0
2020-06-10,436.0,439.69,430.55,434.48,4896893.0
2020-06-11,428.2,445.57,424.16,425.56,7462868.0
2020-06-12,429.0,434.06,412.45,418.07,6461127.0
2020-06-15,421.4,426.49,415.42,425.5,4471499.0
2020-06-16,425.76,437.96,425.18,436.13,5514016.0
2020-06-17,441.82,450.46,439.22,447.77,6529568.0
2020-06-18,448.73,452.76,442.8,449.87,4277627.0
2020-06-19,449.12,453.97,445.6,453.72,5933651.0
2020-06-22,455.01,468.59,454.21,468.04,6272105.0
2020-06-23,466.5,474.01,464.5,466.26,5948436.0
2020-06-24,468.54,472.36,454.0,457.85,4826191.0
2020-06-25,458.86,467.01,454.0,465.91,4134513.0
2020-06-26,466.39,468.03,442.24,443.4,6804726.0
2020-06-29,445.23,447.67,432.14,447.24,4843978.0
2020-06-30,450.02,457.59,447.0,455.04,4198545.0
2020-07-01,454.0,488.23,454.0,485.64,9705870.0
2020-07-02,485.64,492.28,475.53,476.89,6351485.0
2020-07-06,480.77,499.5,479.8,493.81,7838990.0
2020-07-07,497.31,504.82,490.83,493.16,5669870.0
2020-07-08,498.58,505.1,493.81,502.78,5691682.0
2020-07-09,508.4,510.0,495.78,507.76,5840541.0
2020-07-10,519.73,555.88,511.28,548.73,21605587.0
2020-07-13,567.98,575.37,520.96,525.5,18399020.0
2020-07-14,517.08,525.5,490.49,524.88,15083300.0
2020-07-15,516.3,529.0,510.18,523.26,10066652.0
2020-07-16,526.48,535.54,504.36,527.39,24498994.0
2020-07-17,494.87,503.59,484.14,492.99,24991352.0
2020-07-20,489.14,504.5,484.2,502.41,11940306.0
2020-07-21,506.0,506.22,488.61,490.1,9127218.0
2020-07-22,492.19,497.2,487.2,489.82,6954078.0
2020-07-23,491.13,491.9,472.02,477.58,7722034.0
2020-07-24,468.77,487.17,467.54,480.45,7746247.0
2020-07-27,484.51,496.92,482.31,495.65,7863069.0
2020-07-28,496.02,497.79,487.76,488.51,5986727.0
2020-07-29,492.25,494.92,484.13,484.48,6611769.0
2020-07-30,480.71,488.35,477.51,485.8,6608569.0
2020-07-31,488.29,494.8,484.5,488.88,5924310.0
2020-08-03,490.86,503.09,490.23,498.62,5876190.0
2020-08-04,498.65,510.44,498.65,509.64,5607968.0
2020-08-05,508.68,510.1,501.2,502.11,4313526.0
2020-08-06,504.11,510.82,498.7,509.08,3725861.0
2020-08-07,505.45,508.29,486.68,494.73,5910348.0
2020-08-10,493.35,497.46,478.63,483.38,4691185.0
2020-08-11,479.75,480.92,466.55,466.93,7329226.0
2020-08-12,471.34,482.49,470.18,475.47,5441243.0
2020-08-13,478.4,484.45,476.45,481.33,3008933.0
2020-08-14,482.82,488.33,480.21,482.68,2943487.0
2020-08-17,484.19,486.24,479.1,482.35,2423545.0
2020-08-18,484.35,495.3,482.8,491.87,3505518.0
2020-08-19,493.93,494.5,483.5,484.53,3156218.0
2020-08-20,484.69,498.94,483.89,497.9,5132480.0
2020-08-21,496.46,498.13,490.0,492.31,3921293.0
2020-08-24,495.44,501.0,483.16,488.81,4762183.0
2020-08-25,488.19,492.47,485.09,490.58,5727721.0
2020-08-26,492.5,549.04,492.08,547.53,20373681.0
2020-08-27,537.78,541.0,521.25,526.27,9062912.0
2020-08-28,532.0,539.0,522.0,523.89,4417517.0
2020-08-31,521.16,531.99,517.58,529.56,4941409.0
2020-09-01,532.6,557.39,532.45,556.55,9581907.0
2020-09-02,553.78,556.5,537.37,552.84,5886930.0
2020-09-03,545.0,554.0,521.32,525.75,9071089.0
2020-09-04,520.18,527.36,485.98,516.05,8270118.0
2020-09-08,498.4,522.0,495.0,507.02,5572684.0
2020-09-09,519.21,520.0,492.57,500.19,6848127.0
2020-09-10,503.35,506.29,478.84,480.67,6240181.0
2020-09-11,486.49,493.73,476.81,482.03,5035200.0
2020-09-14,480.62,488.99,471.3,476.26,7359126.0
2020-09-15,484.0,497.47,481.63,495.99,5336992.0
2020-09-16,499.99,504.66,483.31,483.86,4401412.0
2020-09-17,475.16,478.4,463.27,470.2,5379301.0
2020-09-18,472.51,479.4,458.6,469.96,6717711.0
2020-09-21,467.69,487.78,466.32,487.35,5457539.0
2020-09-22,489.01,491.82,479.26,491.17,3482324.0
2020-09-23,491.04,491.04,469.0,470.61,3726423.0
2020-09-24,470.53,477.0,467.82,473.08,3727201.0
2020-09-25,474.39,484.87,468.03,482.88,3769436.0
2020-09-28,489.11,492.0,477.88,490.65,4773497.0
2020-09-29,489.5,496.29,486.53,493.48,3543193.0
2020-09-30,492.57,504.63,489.27,500.03,4634111.0
2020-10-01,506.03,529.55,503.6,527.51,8153710.0
2020-10-02,516.43,526.37,502.7,503.06,6071165.0
2020-10-05,506.8,520.99,501.7,520.65,4088069.0
2020-10-06,518.72,521.82,504.16,505.87,4199034.0
2020-10-07,518.0,536.49,515.82,534.66,7988683.0
2020-10-08,533.48,535.0,524.15,531.79,5386488.0
2020-10-09,537.83,544.28,535.0,539.44,4781259.0
2020-10-12,548.81,551.81,538.24,539.81,5391074.0
2020-10-13,540.56,557.65,537.2,554.09,5602498.0
2020-10-14,562.61,572.49,541.0,541.45,9510081.0
2020-10-15,545.52,551.22,535.1,541.94,5113126.0
2020-10-16,549.5,554.33,530.03,530.79,6347363.0
2020-10-19,537.07,541.8,525.38,530.72,7567506.0
2020-10-20,528.14,533.78,522.26,525.42,10047175.0
2020-10-21,501.03,506.85,488.25,489.05,17405708.0
2020-10-22,494.69,495.14,482.0,485.23,6997922.0
2020-10-23,488.11,490.06,481.35,488.28,4927862.0
2020-10-26,487.03,496.82,478.9,488.24,6186087.0
2020-10-27,490.01,490.49,482.93,488.93,3627175.0
2020-10-28,486.36,494.0,483.28,486.24,5992731.0
2020-10-29,488.5,513.9,479.34,504.21,11120689.0
2020-10-30,502.01,505.88,472.21,475.74,7813897.0
2020-11-02,478.87,486.3,475.0,484.12,4408193.0
2020-11-03,484.93,495.31,478.76,487.22,3690213.0
2020-11-04,495.36,507.73,493.98,496.95,5137330.0
2020-11-05,506.56,518.73,503.45,513.76,5372781.0
2020-11-06,515.0,515.21,502.51,514.73,4236349.0
2020-11-09,485.54,495.85,467.26,470.5,10419676.0
2020-11-10,470.95,484.6,463.41,480.24,8306142.0
2020-11-11,483.0,491.68,478.26,490.76,5460532.0
2020-11-12,491.0,496.52,480.43,486.77,5071155.0
2020-11-13,486.77,488.94,477.8,482.84,3006510.0
2020-11-16,480.0,485.58,477.3,479.1,3953563.0
2020-11-17,480.12,487.51,478.85,480.63,3698082.0
2020-11-18,481.95,488.61,477.72,481.79,3629237.0
2020-11-19,482.0,487.8,480.47,484.67,2254653.0
2020-11-20,485.22,494.76,481.57,488.24,4255924.0
2020-11-23,490.46,491.15,475.84,476.62,5416571.0
2020-11-24,478.84,484.05,475.89,482.88,3557894.0
2020-11-25,485.13,486.9,478.92,485.0,3598629.0
2020-11-27,486.58,493.25,481.85,491.36,2805762.0
2020-11-30,490.08,492.55,481.27,490.7,3530940.0
2020-12-01,492.34,509.47,491.98,504.58,5063234.0
2020-12-02,501.62,506.8,493.5,503.38,3028358.0
2020-12-03,502.99,508.77,496.04,497.52,2826116.0
2020-12-04,497.5,504.5,493.64,498.31,3666243.0
2020-12-07,500.01,517.76,497.77,515.78,4289293.0
2020-12-08,517.9,521.49,505.55,512.66,4228950.0
2020-12-09,510.53,514.5,491.29,493.6,4178768.0
2020-12-10,494.56,503.77,492.91,501.09,3018203.0
2020-12-11,495.0,503.34,494.85,503.22,3210928.0
2020-12-14,505.44,524.16,501.18,522.42,5770424.0
2020-12-15,518.5,524.7,513.56,519.78,3398209.0
2020-12-16,520.11,527.38,517.69,524.83,3682392.0
2020-12-17,529.0,535.49,526.44,532.9,3193377.0
2020-12-18,533.2,536.37,526.02,534.45,4502692.0
2020-12-21,530.05,532.62,521.15,528.91,3893964.0
2020-12-22,527.69,530.4,520.5,527.33,1908529.0
2020-12-23,524.76,526.32,514.2,514.48,2393187.0
2020-12-24,515.12,519.35,512.21,513.97,1143952.0
2020-12-28,516.43,523.66,507.13,519.12,2891867.0
2020-12-29,519.9,536.55,515.48,530.87,4022358.0
2020-12-30,530.13,533.26,523.69,524.59,1876286.0
2020-12-31,525.53,545.5,523.15,540.73,5392322.0
2021-01-04,539.0,540.8,515.09,522.86,4443022.0
2021-01-05,521.55,526.78,515.89,520.8,3133872.0
2021-01-06,511.97,513.1,499.5,500.49,5346210.0
2021-01-07,508.28,516.44,506.42,508.89,3686448.0
2021-01-08,511.31,513.24,504.51,510.4,2973949.0
2021-01-11,507.84,510.73,497.95,499.1,3812720.0
2021-01-12,500.0,501.09,485.67,494.25,5990425.0
2021-01-13,495.5,512.35,493.01,507.79,5032099.0
2021-01-14,507.35,514.5,499.58,500.86,4177357.0
2021-01-15,500.0,506.32,495.1,497.98,5895788.0
2021-01-19,501.0,509.25,493.54,501.77,12315813.0
2021-01-20,565.42,593.29,556.86,586.34,32637450.0
2021-01-21,582.45,588.75,570.4,579.84,11840634.0
2021-01-22,582.1,583.99,564.35,565.17,7550822.0
2021-01-25,567.0,569.75,548.65,556.78,7207329.0
2021-01-26,554.73,567.99,554.06,561.93,5023847.0
2021-01-27,550.71,556.42,515.73,523.28,8670277.0
2021-01-28,535.88,553.15,530.74,538.6,5968978.0
2021-01-29,538.0,541.0,530.18,532.39,4325264.0
2021-02-01,536.79,545.06,531.73,539.04,3547507.0
2021-02-02,542.01,555.48,538.93,548.16,3767569.0
2021-02-03,550.17,550.48,538.24,539.45,3172288.0
2021-02-04,539.81,559.48,537.51,552.16,5164537.0
2021-02-05,552.26,554.44,545.48,550.79,2376175.0
2021-02-08,555.0,555.0,543.7,547.92,2791721.0
2021-02-09,546.0,566.0,543.0,559.07,3703499.0
2021-02-10,562.5,566.65,553.46,563.59,3991264.0
2021-02-11,564.44,565.93,554.22,557.59,2730587.0
2021-02-12,556.94,561.25,550.85,556.52,2197128.0
2021-02-16,557.29,563.63,552.73,557.28,2624097.0
2021-02-17,550.99,555.25,543.03,551.34,2071590.0
2021-02-18,549.0,550.0,538.23,548.22,2457604.0
2021-02-19,548.0,548.99,538.81,540.22,2841457.0
2021-02-22,534.99,541.79,530.79,533.78,3078594.0
2021-02-23,525.0,548.54,518.28,546.15,4136532.0
2021-02-24,539.8,556.85,539.07,553.41,3245038.0
2021-02-25,550.27,556.48,535.75,546.7,4252879.0
2021-02-26,546.51,553.09,538.0,538.85,3755574.0
2021-03-01,545.57,552.14,542.0,550.64,3042180.0
2021-03-02,553.34,556.99,546.02,547.82,3042226.0
2021-03-03,545.93,548.01,517.81,520.7,5362443.0
2021-03-04,521.5,531.5,507.68,511.29,5034792.0
2021-03-05,511.98,517.76,498.79,516.39,5069973.0
2021-03-08,514.46,518.84,492.85,493.33,3981758.0
2021-03-09,507.31,513.11,503.82,506.44,3470042.0
2021-03-10,513.5,518.97,504.25,504.54,3771484.0
2021-03-11,512.2,530.24,510.71,523.06,4714469.0
2021-03-12,512.5,526.51,506.59,518.02,3981743.0
2021-03-15,516.32,520.73,508.03,520.25,3485519.0
2021-03-16,524.47,533.42,523.21,524.03,3238888.0
2021-03-17,522.0,528.37,514.3,524.44,2817376.0
2021-03-18,516.4,517.9,503.85,504.79,4096606.0
2021-03-19,504.96,513.19,501.63,512.18,4386360.0
2021-03-22,509.13,529.31,509.13,523.11,3360587.0
2021-03-23,529.87,543.12,529.4,535.09,5583461.0
2021-03-24,533.78,534.42,520.0,520.81,4102211.0
2021-03-25,516.99,518.53,497.0,502.86,4926764.0
2021-03-26,502.82,508.72,496.68,508.05,3467797.0
2021-03-29,505.66,518.0,504.4,513.95,3330049.0
2021-03-30,510.51,514.41,506.91,513.39,2418129.0
2021-03-31,515.67,528.13,515.44,521.66,3503111.0
2021-04-01,529.93,540.5,527.03,539.42,3938637.0
2021-04-05,540.01,542.85,529.23,540.67,3355904.0
2021-04-06,544.81,554.16,543.3,544.53,3474205.0
2021-04-07,543.5,549.64,541.45,546.99,2151319.0
2021-04-08,551.13,556.9,547.57,554.58,4309829.0
2021-04-09,552.69,556.9,547.11,555.31,2894034.0
2021-04-12,551.05,557.98,549.58,552.78,2944060.0
2021-04-13,557.0,559.75,550.3,553.73,2720344.0
2021-04-14,554.87,554.87,538.53,540.02,3740294.0
2021-04-15,544.17,553.49,542.66,549.22,3139050.0
2021-04-16,550.54,551.98,539.51,546.54,3209075.0
2021-04-19,546.9,556.44,545.53,554.44,4288715.0
2021-04-20,554.42,563.56,546.3,549.57,11257648.0
2021-04-21,508.0,515.46,503.6,508.9,22897446.0
2021-04-22,513.82,513.96,500.55,508.78,9061062.0
2021-04-23,509.01,509.7,500.7,505.55,7314659.0
2021-04-26,506.76,510.48,503.0,510.3,4388839.0
2021-04-27,512.62,512.99,504.58,505.55,3761327.0
2021-04-28,505.2,508.4,503.34,506.52,3192983.0
2021-04-29,507.6,509.29,499.0,509.0,5127792.0
2021-04-30,505.0,514.55,505.0,513.47,4413242.0
2021-05-03,512.65,518.95,505.2,509.11,4091895.0
2021-05-04,510.78,511.63,496.79,503.18,4349502.0
2021-05-05,504.99,507.78,494.63,496.08,3129366.0
2021-05-06,495.99,499.55,491.37,499.55,3783698.0
2021-05-07,504.62,508.55,501.12,503.84,3132786.0
2021-05-10,502.0,503.15,486.11,486.69,5131632.0
2021-05-11,479.75,497.99,478.63,495.08,4401000.0
2021-05-12,486.83,493.54,482.7,484.98,4121540.0
2021-05-13,489.13,490.78,482.71,486.66,2716561.0
2021-05-14,487.86,494.85,486.59,493.37,2882464.0
2021-05-17,485.59,492.71,482.81,488.94,2705249.0
2021-05-18,488.4,493.48,486.19,486.28,2350496.0
2021-05-19,481.63,488.57,478.54,487.7,3349930.0
2021-05-20,489.55,502.7,488.98,501.67,3721218.0
2021-05-21,503.12,505.4,497.26,497.89,3322925.0
2021-05-24,501.05,504.25,499.51,502.9,2412595.0
2021-05-25,506.0,506.37,499.22,501.34,2699459.0
2021-05-26,502.34,504.14,500.5,502.36,2465303.0
2021-05-27,501.8,505.1,498.54,503.86,3253773.0
2021-05-28,504.4,511.76,502.53,502.81,2911297.0
2021-06-01,504.01,505.41,497.74,499.08,2482555.0
2021-06-02,499.82,503.22,495.82,499.24,2268979.0
2021-06-03,495.19,496.66,487.25,489.43,3887445.0
2021-06-04,492.0,501.86,490.95,494.74,3160487.0
2021-06-07,492.92,496.7,490.55,494.66,2791932.0
2021-06-08,497.0,498.82,489.37,492.39,2374037.0
2021-06-09,494.5,496.09,484.65,485.81,3055029.0
2021-06-10,487.17,490.21,482.14,487.27,4382928.0
2021-06-11,490.0,491.41,487.78,488.77,3123969.0
2021-06-14,489.68,503.5,486.91,499.89,4400222.0
2021-06-15,501.23,501.23,490.4,491.9,3104073.0
2021-06-16,495.0,496.46,486.28,492.41,3533206.0
2021-06-17,490.25,501.8,490.15,498.34,3198273.0
2021-06-18,496.4,504.49,495.24,500.77,5197576.0
2021-06-21,501.64,502.05,492.28,497.0,5277297.0
2021-06-22,498.54,513.55,495.8,508.82,5809271.0
2021-06-23,508.48,516.63,508.2,512.74,3944782.0
2021-06-24,517.96,520.96,514.4,518.06,3361202.0
2021-06-25,528.84,533.06,525.0,527.07,5299072.0
2021-06-28,528.12,533.94,524.56,533.03,2820227.0
2021-06-29,533.55,536.13,528.57,533.5,2314647.0
2021-06-30,534.06,534.38,526.82,528.21,2773445.0
2021-07-01,525.72,537.04,525.72,533.54,2805402.0
2021-07-02,535.5,538.54,529.39,533.98,1980316.0
2021-07-06,533.0,542.86,533.0,541.64,2775051.0
2021-07-07,544.24,544.64,531.66,535.96,2722498.0
2021-07-08,530.93,535.5,529.09,530.76,3268988.0
2021-07-09,531.0,538.26,528.58,535.98,2777231.0
2021-07-12,540.3,540.65,532.92,537.31,1780738.0
2021-07-13,535.76,545.33,535.76,540.68,2751593.0
2021-07-14,541.01,554.1,541.01,547.95,4659535.0
2021-07-15,553.97,557.54,538.2,542.95,5713873.0
2021-07-16,541.81,544.06,527.05,530.31,3442101.0
2021-07-19,526.05,534.91,522.24,532.28,3885764.0
2021-07-20,526.07,536.64,520.3,531.05,6930440.0
2021-07-21,526.13,530.99,505.61,513.63,11906793.0
2021-07-22,510.21,513.68,507.0,511.77,4328061.0
2021-07-23,512.16,517.41,504.66,515.41,3820478.0
2021-07-26,514.38,521.13,509.01,516.49,2254538.0
2021-07-27,518.08,521.95,512.05,518.91,2759037.0
2021-07-28,521.82,524.47,516.98,519.3,2390466.0
2021-07-29,519.96,520.78,513.79,514.25,1736014.0
2021-07-30,512.69,519.79,510.96,517.57,2537107.0
2021-08-02,519.0,519.85,510.51,515.15,2096632.0
2021-08-03,514.39,515.63,505.37,510.82,2579427.0
2021-08-04,513.0,517.98,510.37,517.35,2039374.0
2021-08-05,517.13,525.41,514.02,524.89,2556687.0
2021-08-06,524.0,526.84,519.39,520.55,1919798.0
2021-08-09,521.15,522.67,517.99,519.97,1367782.0
2021-08-10,520.0,520.79,512.97,515.84,1960544.0
2021-08-11,517.0,519.57,509.77,512.4,1673904.0
2021-08-12,511.86,513.0,507.2,510.72,1686170.0
2021-08-13,512.64,521.44,511.51,515.92,2177736.0
2021-08-16,515.24,523.38,512.3,517.92,2033176.0
2021-08-17,515.47,520.79,514.2,518.91,2309803.0
2021-08-18,520.0,526.38,518.65,521.87,2582046.0
2021-08-19,522.74,548.39,521.87,543.71,7497292.0
2021-08-20,545.09,551.39,539.1,546.88,3776429.0
2021-08-23,545.98,555.55,543.74,553.33,2602010.0
2021-08-24,551.48,555.31,549.27,553.41,2109525.0
2021-08-25,550.16,552.84,545.45,547.58,2065621.0
2021-08-26,546.16,552.6,545.9,550.12,1595499.0
2021-08-27,551.6,564.17,549.25,558.92,3252595.0
2021-08-30,557.25,567.16,556.45,566.18,2434839.0
2021-08-31,566.12,569.48,561.61,569.19,2431886.0
2021-09-01,569.0,591.0,569.0,582.07,5626214.0
2021-09-02,583.68,598.76,583.68,588.55,6184782.0
2021-09-03,585.8,591.88,583.14,590.53,2684005.0
2021-09-07,594.69,613.85,593.99,606.71,5830979.0
2021-09-08,603.84,615.6,595.71,606.05,5424503.0
2021-09-09,606.47,609.44,596.55,597.54,2954214.0
2021-09-10,598.16,609.45,593.67,598.72,3950764.0
2021-09-13,598.57,598.57,582.78,589.29,3062871.0
2021-09-14,584.89,587.28,575.56,577.76,3456958.0
2021-09-15,578.17,584.62,575.37,582.87,2755615.0
2021-09-16,584.3,587.48,577.72,586.5,1832028.0
2021-09-17,587.85,590.28,580.85,589.35,4145145.0
2021-09-20,586.79,591.53,568.08,575.43,3732227.0
2021-09-21,578.31,581.88,569.37,573.14,2250884.0
2021-09-22,579.69,595.65,579.69,590.65,4021845.0
2021-09-23,590.79,599.32,589.13,593.26,2526161.0
2021-09-24,592.5,592.98,583.64,592.39,2126246.0
2021-09-27,587.95,593.58,576.93,592.64,2504738.0
2021-09-28,589.0,599.54,580.16,583.85,4431051.0
2021-09-29,589.01,609.88,588.01,599.06,6221026.0
2021-09-30,608.05,619.0,608.05,610.34,6616040.0
2021-10-01,604.24,614.99,597.51,613.15,4090847.0
2021-10-04,613.39,626.13,594.68,603.35,4995932.0
